Timestamp,TemperatureMax,TemperatureMin,HumidityMax,HumidityMin,AirPressureMax,AirPressureMin
2023-09-08 12:00:00,38.0,30.2,86.6,77.1,1011.9,1007.4
2023-09-08 13:00:00,32.0,24.2,94.1,85.6,1006.1,1003.9
2023-09-08 14:00:00,33.2,27.4,85.9,79.5,1006.3,1002.2
2023-09-08 15:00:00,36.1,28.8,94.3,79.7,1009.0,1004.7
2023-09-08 16:00:00,31.6,25.8,93.9,79.6,1010.2,1007.0
2023-09-08 17:00:00,30.0,22.8,89.9,84.1,1013.2,1009.6
2023-09-08 18:00:00,34.6,27.2,80.1,66.9,1010.9,1008.1
2023-09-08 19:00:00,32.2,26.5,86.0,76.1,1014.0,1011.1
2023-09-08 20:00:00,32.5,25.4,93.7,80.9,1007.2,1003.7
2023-09-08 21:00:00,29.5,22.1,93.3,86.8,1011.0,1008.5
2023-09-08 22:00:00,26.8,20.8,82.8,76.5,1011.6,1008.4
2023-09-08 23:00:00,32.7,27.2,86.0,72.1,1012.3,1009.4
2023-09-09 00:00:00,34.7,29.4,92.5,78.6,1014.9,1012.2
2023-09-09 01:00:00,31.3,24.6,88.7,79.0,1009.7,1006.2
2023-09-09 02:00:00,36.3,28.4,92.7,79.0,1008.7,1004.2
2023-09-09 03:00:00,29.9,22.4,92.4,80.7,1013.5,1010.8
2023-09-09 04:00:00,28.8,22.5,93.6,86.8,1006.8,1002.8
2023-09-09 05:00:00,31.8,25.2,81.8,73.5,1005.4,1002.6
2023-09-09 06:00:00,31.8,25.9,82.2,75.8,1009.4,1007.0
2023-09-09 07:00:00,34.3,28.8,81.2,68.5,1007.5,1002.6
2023-09-09 08:00:00,29.7,23.2,94.0,79.2,1009.0,1005.1
2023-09-09 09:00:00,36.1,29.7,87.1,76.7,1014.9,1012.5
2023-09-09 10:00:00,37.9,31.3,81.0,69.4,1008.5,1004.6
2023-09-09 11:00:00,31.9,24.0,84.8,72.4,1012.1,1009.6
2023-09-09 12:00:00,35.7,28.9,85.3,78.0,1007.5,1002.8
2023-09-09 13:00:00,28.8,22.0,92.1,83.8,1008.0,1005.3
2023-09-09 14:00:00,35.2,29.8,91.0,81.9,1007.4,1003.0
2023-09-09 15:00:00,35.1,27.2,90.3,79.4,1010.7,1008.1
2023-09-09 16:00:00,34.6,27.3,80.3,66.8,1007.3,1003.6
2023-09-09 17:00:00,32.0,24.3,93.7,86.1,1012.2,1007.4
2023-09-09 18:00:00,23.1,16.9,83.2,73.5,1011.8,1008.9
2023-09-09 19:00:00,30.1,23.6,89.4,76.9,1009.2,1007.0
2023-09-09 20:00:00,30.1,23.6,80.9,75.1,1005.3,1001.6
2023-09-09 21:00:00,29.1,23.5,81.2,71.1,1005.2,1002.7
2023-09-09 22:00:00,32.4,25.3,80.1,73.7,1010.3,1006.1
2023-09-09 23:00:00,30.7,23.0,88.5,78.1,1013.4,1009.6
2023-09-10 00:00:00,29.5,24.0,89.4,76.8,1011.0,1007.9
2023-09-10 01:00:00,28.8,23.6,80.8,73.4,1009.4,1005.2
2023-09-10 02:00:00,29.9,22.6,84.4,70.9,1013.8,1011.1
2023-09-10 03:00:00,35.4,29.5,92.8,84.4,1007.0,1002.2
2023-09-10 04:00:00,30.0,23.1,81.5,74.6,1008.6,1005.6
2023-09-10 05:00:00,30.5,23.4,83.2,73.6,1010.7,1006.4
2023-09-10 06:00:00,30.6,24.7,86.4,72.6,1007.9,1005.1
2023-09-10 07:00:00,33.0,25.6,92.6,86.9,1015.0,1010.8
2023-09-10 08:00:00,33.4,26.7,83.8,75.5,1009.5,1007.4
2023-09-10 09:00:00,22.9,15.3,95.0,83.4,1005.5,1002.6
2023-09-10 10:00:00,35.1,27.8,85.3,76.8,1006.8,1004.5
2023-09-10 11:00:00,36.3,28.7,85.8,80.1,1010.3,1007.0
2023-09-10 12:00:00,28.8,23.8,81.8,73.5,1010.5,1007.2
2023-09-10 13:00:00,29.1,23.4,90.2,77.0,1014.8,1011.8
2023-09-10 14:00:00,30.6,25.4,83.7,69.0,1011.0,1006.1
2023-09-10 15:00:00,29.7,23.4,89.4,84.0,1011.7,1008.9
2023-09-10 16:00:00,32.7,25.0,83.3,72.7,1007.1,1002.8
2023-09-10 17:00:00,26.2,19.8,85.8,79.8,1006.1,1002.7
2023-09-10 18:00:00,28.6,21.1,92.9,81.0,1011.0,1008.0
2023-09-10 19:00:00,36.6,30.6,91.1,86.0,1013.6,1011.0
2023-09-10 20:00:00,29.2,23.2,82.3,77.2,1010.9,1007.0
2023-09-10 21:00:00,35.7,28.0,89.1,76.3,1009.4,1006.4
2023-09-10 22:00:00,33.1,26.8,89.4,83.7,1010.8,1006.3
2023-09-10 23:00:00,26.6,19.2,81.4,73.3,1009.7,1004.8
2023-09-11 00:00:00,33.9,28.2,87.0,72.4,1006.4,1003.7
2023-09-11 01:00:00,31.6,23.8,83.9,69.1,1012.4,1010.0
2023-09-11 02:00:00,30.6,23.9,87.0,80.4,1010.3,1007.4
2023-09-11 03:00:00,32.7,25.5,91.7,81.0,1009.0,1005.6
2023-09-11 04:00:00,33.4,28.2,82.4,71.8,1010.6,1007.7
2023-09-11 05:00:00,34.1,27.6,81.8,72.3,1007.4,1002.5
2023-09-11 06:00:00,35.5,27.8,84.0,69.8,1009.3,1004.9
2023-09-11 07:00:00,33.2,25.6,94.3,81.7,1011.2,1006.3
2023-09-11 08:00:00,27.9,22.7,91.2,78.6,1007.3,1004.1
2023-09-11 09:00:00,30.6,24.7,80.3,72.6,1012.5,1009.6
2023-09-11 10:00:00,40.8,34.5,86.0,76.7,1010.2,1007.0
2023-09-11 11:00:00,34.2,28.7,83.9,74.0,1013.6,1010.0
2023-09-11 12:00:00,39.1,31.9,89.6,81.6,1013.5,1009.2
2023-09-11 13:00:00,36.2,30.6,86.9,80.9,1009.9,1005.3
2023-09-11 14:00:00,32.7,26.7,94.5,88.2,1007.0,1003.6
2023-09-11 15:00:00,32.9,25.9,83.3,76.5,1012.4,1009.5
2023-09-11 16:00:00,31.9,25.4,88.8,81.8,1009.2,1006.2
2023-09-11 17:00:00,26.8,19.6,90.5,83.1,1010.9,1006.9
2023-09-11 18:00:00,32.1,24.2,92.4,84.8,1006.1,1002.4
2023-09-11 19:00:00,35.6,30.3,86.1,76.5,1011.3,1007.9
2023-09-11 20:00:00,30.2,23.1,90.3,80.2,1008.7,1006.1
2023-09-11 21:00:00,33.2,27.5,84.5,76.5,1008.3,1003.7
2023-09-11 22:00:00,34.6,28.3,86.5,72.5,1014.8,1010.5
2023-09-11 23:00:00,29.3,24.2,93.4,82.9,1009.3,1006.9
2023-09-12 00:00:00,30.6,25.2,94.2,81.4,1011.8,1008.7
2023-09-12 01:00:00,28.9,23.0,90.8,76.5,1011.3,1007.7
2023-09-12 02:00:00,29.5,23.5,85.6,79.0,1006.0,1002.7
2023-09-12 03:00:00,28.1,20.4,92.3,83.0,1012.5,1009.3
2023-09-12 04:00:00,29.3,22.1,80.4,71.1,1008.2,1004.1
2023-09-12 05:00:00,36.3,28.3,81.5,73.0,1013.0,1010.8
2023-09-12 06:00:00,29.3,22.5,89.9,84.8,1011.1,1007.7
2023-09-12 07:00:00,32.4,26.7,84.4,71.2,1008.2,1005.4
2023-09-12 08:00:00,30.5,24.5,94.3,88.2,1008.6,1006.3
2023-09-12 09:00:00,35.5,29.6,86.5,71.6,1012.3,1008.9
2023-09-12 10:00:00,35.9,30.0,86.4,73.7,1010.5,1008.0
2023-09-12 11:00:00,34.6,27.6,90.2,79.4,1011.7,1008.9
2023-09-12 12:00:00,32.9,26.3,91.5,85.0,1006.6,1003.1
2023-09-12 13:00:00,31.3,25.2,87.1,77.0,1012.9,1007.9
2023-09-12 14:00:00,28.4,23.0,83.2,75.6,1008.2,1004.2
2023-09-12 15:00:00,37.8,32.8,91.6,84.1,1011.2,1008.4
2023-09-12 16:00:00,29.7,24.1,84.8,71.5,1006.1,1003.0
2023-09-12 17:00:00,34.0,28.7,82.6,73.8,1008.2,1005.0
2023-09-12 18:00:00,35.2,27.8,89.5,80.0,1011.5,1009.0
2023-09-12 19:00:00,30.3,25.0,81.4,67.9,1007.7,1005.3
2023-09-12 20:00:00,35.1,27.9,94.6,88.7,1013.8,1011.4
2023-09-12 21:00:00,34.3,28.1,89.5,78.5,1011.6,1008.0
2023-09-12 22:00:00,37.2,32.0,94.8,84.0,1013.7,1009.7
2023-09-12 23:00:00,30.6,23.2,85.1,75.8,1009.0,1005.2
2023-09-13 00:00:00,28.1,21.4,94.6,81.3,1005.3,1000.4
2023-09-13 01:00:00,30.5,24.8,82.2,67.8,1010.8,1008.4
2023-09-13 02:00:00,32.6,24.9,80.6,71.0,1008.4,1003.4
2023-09-13 03:00:00,32.2,27.0,80.5,70.9,1009.5,1006.1
2023-09-13 04:00:00,30.8,25.2,87.0,77.0,1011.8,1009.2
2023-09-13 05:00:00,26.3,19.0,81.2,69.0,1012.0,1007.2
2023-09-13 06:00:00,33.4,26.3,87.7,76.0,1005.3,1001.9
2023-09-13 07:00:00,37.9,32.0,84.9,77.7,1012.7,1009.7
2023-09-13 08:00:00,33.4,28.2,85.0,79.4,1009.9,1007.3
2023-09-13 09:00:00,33.8,26.3,89.5,75.0,1010.6,1007.8
2023-09-13 10:00:00,33.7,27.8,82.4,74.8,1008.0,1003.0
2023-09-13 11:00:00,33.2,27.6,91.5,80.1,1009.2,1006.3
2023-09-13 12:00:00,34.8,28.2,88.7,75.4,1012.1,1007.2
2023-09-13 13:00:00,33.2,25.5,93.7,85.7,1012.8,1009.8
2023-09-13 14:00:00,31.1,25.9,85.5,74.1,1008.9,1006.2
2023-09-13 15:00:00,29.6,22.3,94.7,88.7,1011.9,1009.4
2023-09-13 16:00:00,31.3,24.5,88.6,73.9,1007.6,1004.3
2023-09-13 17:00:00,32.9,26.7,94.6,89.0,1013.3,1010.6
2023-09-13 18:00:00,31.1,23.8,80.4,71.0,1011.1,1007.0
2023-09-13 19:00:00,32.9,25.0,90.9,80.6,1012.8,1010.0
2023-09-13 20:00:00,33.3,27.6,92.2,79.3,1009.8,1005.3
2023-09-13 21:00:00,34.5,29.1,80.8,74.6,1007.3,1002.8
2023-09-13 22:00:00,35.8,28.1,88.7,79.3,1009.3,1006.4
2023-09-13 23:00:00,32.2,25.2,92.0,84.0,1008.8,1004.6
2023-09-14 00:00:00,28.1,21.8,88.4,80.3,1008.3,1003.8
2023-09-14 01:00:00,31.0,24.2,81.0,68.2,1007.1,1003.4
2023-09-14 02:00:00,32.1,24.9,90.4,85.3,1012.6,1009.5
2023-09-14 03:00:00,26.5,19.2,80.9,68.4,1005.9,1002.5
2023-09-14 04:00:00,36.2,28.4,92.3,79.2,1013.9,1009.5
2023-09-14 05:00:00,32.4,26.1,80.6,66.6,1006.8,1003.9
2023-09-14 06:00:00,33.1,27.3,82.1,70.8,1014.8,1011.8
2023-09-14 07:00:00,36.1,29.2,84.1,75.8,1014.9,1012.4
2023-09-14 08:00:00,30.1,23.9,89.5,80.2,1009.0,1005.8
2023-09-14 09:00:00,33.7,26.9,94.6,79.9,1014.9,1012.6
2023-09-14 10:00:00,31.7,25.4,81.8,68.0,1013.7,1010.7
2023-09-14 11:00:00,31.4,26.0,82.1,72.5,1005.8,1002.7
2023-09-14 12:00:00,29.7,23.3,85.5,71.1,1014.5,1011.7
2023-09-14 13:00:00,37.0,29.9,92.5,79.3,1005.4,1003.1
2023-09-14 14:00:00,30.9,23.5,87.0,73.0,1006.8,1003.3
2023-09-14 15:00:00,34.1,27.6,84.8,73.0,1010.8,1006.3
2023-09-14 16:00:00,26.4,20.9,88.4,74.8,1005.8,1002.8
2023-09-14 17:00:00,35.5,29.3,83.9,70.0,1006.6,1003.9
2023-09-14 18:00:00,35.2,27.8,86.0,80.1,1014.5,1011.7
2023-09-14 19:00:00,32.3,26.1,85.0,70.3,1014.9,1010.4
2023-09-14 20:00:00,31.3,24.2,92.1,83.7,1013.0,1009.4
2023-09-14 21:00:00,33.2,26.7,93.9,84.5,1010.2,1007.8
2023-09-14 22:00:00,38.9,33.1,91.4,78.5,1014.0,1009.9
2023-09-14 23:00:00,26.7,19.3,86.6,74.9,1006.1,1003.7
2023-09-15 00:00:00,34.3,29.1,87.6,73.6,1014.4,1012.2
2023-09-15 01:00:00,29.3,22.7,81.9,72.9,1008.5,1005.7
2023-09-15 02:00:00,31.9,26.3,91.2,82.5,1013.6,1011.1
2023-09-15 03:00:00,31.3,26.1,88.9,83.6,1011.7,1007.9
2023-09-15 04:00:00,30.7,24.2,93.5,83.9,1014.6,1011.1
2023-09-15 05:00:00,32.0,25.5,83.0,70.8,1013.6,1009.5
2023-09-15 06:00:00,28.6,21.5,91.4,83.4,1013.9,1010.3
2023-09-15 07:00:00,35.1,27.9,90.3,80.6,1011.3,1008.1
2023-09-15 08:00:00,26.6,19.4,84.0,76.8,1013.3,1009.8
2023-09-15 09:00:00,33.6,27.4,90.0,77.3,1012.6,1009.3
2023-09-15 10:00:00,31.0,24.1,93.9,88.3,1006.6,1004.5
2023-09-15 11:00:00,28.5,21.8,93.8,81.7,1011.5,1007.4
2023-09-15 12:00:00,32.6,26.3,90.8,82.0,1006.5,1001.6
2023-09-15 13:00:00,27.3,20.5,80.7,75.3,1013.7,1010.4
2023-09-15 14:00:00,32.1,24.3,93.1,79.5,1005.7,1002.4
2023-09-15 15:00:00,27.7,22.2,89.9,80.0,1014.9,1012.7
2023-09-15 16:00:00,33.4,25.7,84.7,73.7,1009.0,1004.3
2023-09-15 17:00:00,29.2,24.1,82.8,70.5,1006.7,1001.9
2023-09-15 18:00:00,30.6,24.7,81.7,70.2,1014.4,1009.9
2023-09-15 19:00:00,32.9,27.0,80.8,68.4,1005.5,1003.1
2023-09-15 20:00:00,29.7,22.8,91.3,78.7,1009.7,1005.0
2023-09-15 21:00:00,31.8,26.4,83.5,72.6,1012.7,1010.6
2023-09-15 22:00:00,27.5,19.8,80.4,71.7,1008.2,1004.8
2023-09-15 23:00:00,33.9,26.4,86.0,78.5,1010.3,1006.8
2023-09-16 00:00:00,37.3,30.3,87.2,73.2,1012.0,1007.5
2023-09-16 01:00:00,40.4,34.0,82.5,67.8,1014.5,1010.3
2023-09-16 02:00:00,32.3,24.5,80.7,72.1,1006.0,1001.6
2023-09-16 03:00:00,34.4,26.9,82.8,76.7,1006.6,1002.0
2023-09-16 04:00:00,26.7,20.2,90.2,83.0,1010.1,1006.7
2023-09-16 05:00:00,36.5,29.4,81.2,69.5,1009.2,1004.8
2023-09-16 06:00:00,34.3,27.6,88.3,81.6,1009.1,1006.9
2023-09-16 07:00:00,30.5,23.8,82.2,69.4,1008.0,1004.6
2023-09-16 08:00:00,35.7,29.7,82.9,68.7,1010.6,1008.5
2023-09-16 09:00:00,31.2,24.9,85.9,71.3,1013.8,1009.1
2023-09-16 10:00:00,30.6,25.4,81.5,76.4,1006.6,1001.7
2023-09-16 11:00:00,33.4,27.4,82.6,68.0,1007.2,1004.9
2023-09-16 12:00:00,28.8,21.7,85.2,72.8,1011.7,1008.1
2023-09-16 13:00:00,35.1,27.2,84.9,79.1,1005.6,1002.6
2023-09-16 14:00:00,28.8,20.9,91.2,82.1,1011.7,1008.7
2023-09-16 15:00:00,28.8,22.2,81.1,69.1,1008.1,1004.8
2023-09-16 16:00:00,29.3,22.5,92.9,78.3,1008.6,1006.2
2023-09-16 17:00:00,34.3,28.7,92.2,85.6,1009.1,1006.5
2023-09-16 18:00:00,30.1,23.1,91.5,85.2,1008.5,1004.8
2023-09-16 19:00:00,28.0,22.7,84.6,74.9,1013.4,1011.4
2023-09-16 20:00:00,30.2,24.3,92.3,77.7,1014.5,1010.7
2023-09-16 21:00:00,31.9,24.9,82.7,68.0,1010.5,1007.5
2023-09-16 22:00:00,28.5,22.5,81.9,74.6,1010.8,1006.3
2023-09-16 23:00:00,28.5,23.4,80.7,72.5,1005.7,1001.9
2023-09-17 00:00:00,38.3,30.8,94.1,80.0,1012.1,1008.0
2023-09-17 01:00:00,29.4,23.5,84.6,72.3,1010.8,1008.5
2023-09-17 02:00:00,31.0,25.8,93.8,79.0,1005.5,1002.7
2023-09-17 03:00:00,30.9,25.7,84.1,70.2,1007.0,1002.0
2023-09-17 04:00:00,30.7,25.0,93.6,86.5,1007.0,1003.7
2023-09-17 05:00:00,33.9,28.3,93.6,81.0,1006.7,1003.6
2023-09-17 06:00:00,34.8,27.5,93.9,88.4,1011.6,1007.0
2023-09-17 07:00:00,31.1,25.1,87.4,74.3,1014.3,1012.2
2023-09-17 08:00:00,28.3,20.9,93.0,82.0,1012.6,1009.0
2023-09-17 09:00:00,35.8,30.3,94.3,79.7,1009.8,1007.1
2023-09-17 10:00:00,31.7,25.2,84.9,70.3,1009.0,1005.9
2023-09-17 11:00:00,37.2,30.1,86.3,80.8,1008.9,1006.3
2023-09-17 12:00:00,25.3,18.3,90.8,84.2,1011.0,1008.9
2023-09-17 13:00:00,32.6,25.8,84.5,74.7,1008.6,1005.3
2023-09-17 14:00:00,37.8,30.0,91.3,77.5,1007.3,1002.9
2023-09-17 15:00:00,30.9,25.3,81.1,68.0,1011.0,1006.2
2023-09-17 16:00:00,31.3,24.8,87.9,73.2,1008.9,1005.0
2023-09-17 17:00:00,32.9,25.2,81.8,70.7,1005.1,1002.0
2023-09-17 18:00:00,30.3,25.1,84.4,76.8,1005.2,1000.9
2023-09-17 19:00:00,31.1,25.9,83.9,78.6,1007.7,1004.2
2023-09-17 20:00:00,31.0,25.3,92.6,85.4,1010.1,1007.0
2023-09-17 21:00:00,30.1,23.2,82.9,71.2,1008.5,1006.0
2023-09-17 22:00:00,35.7,29.9,92.1,77.9,1005.2,1000.9
2023-09-17 23:00:00,33.4,27.8,91.9,83.7,1007.2,1003.7
2023-09-18 00:00:00,32.8,26.4,87.5,73.7,1006.0,1001.1
2023-09-18 01:00:00,34.4,27.6,83.5,74.6,1014.5,1010.1
2023-09-18 02:00:00,31.2,25.5,83.4,75.3,1008.1,1004.9
2023-09-18 03:00:00,29.7,23.8,87.0,76.9,1005.1,1000.9
2023-09-18 04:00:00,30.2,23.4,80.1,70.7,1011.6,1008.2
2023-09-18 05:00:00,32.0,24.2,88.0,73.8,1007.3,1005.1
2023-09-18 06:00:00,28.8,21.8,94.3,84.6,1010.7,1007.1
2023-09-18 07:00:00,30.5,23.2,82.3,74.5,1006.5,1001.9
2023-09-18 08:00:00,30.5,24.4,88.6,75.2,1014.8,1010.3
2023-09-18 09:00:00,38.4,32.6,94.4,79.4,1014.7,1011.0
2023-09-18 10:00:00,23.7,17.3,92.9,81.4,1011.6,1008.4
2023-09-18 11:00:00,31.5,24.0,92.8,85.3,1012.1,1010.0
2023-09-18 12:00:00,37.2,30.8,92.3,84.9,1009.3,1006.3
2023-09-18 13:00:00,32.4,24.8,84.6,79.1,1014.6,1009.7
2023-09-18 14:00:00,34.3,26.3,93.4,87.6,1009.2,1005.1
2023-09-18 15:00:00,32.3,27.1,94.1,80.0,1007.4,1003.2
2023-09-18 16:00:00,30.0,24.9,87.4,81.5,1006.2,1001.9
2023-09-18 17:00:00,25.3,19.8,85.3,75.5,1007.1,1003.2
2023-09-18 18:00:00,32.6,26.5,86.2,74.2,1010.7,1007.0
2023-09-18 19:00:00,29.7,24.3,85.0,71.5,1007.5,1004.1
2023-09-18 20:00:00,29.6,22.0,83.2,76.5,1011.5,1008.2
2023-09-18 21:00:00,30.5,25.4,89.3,79.9,1008.8,1004.2
2023-09-18 22:00:00,37.2,31.3,88.4,80.9,1013.9,1010.7
2023-09-18 23:00:00,39.2,33.7,86.9,79.4,1010.6,1006.1
2023-09-19 00:00:00,32.7,24.9,81.4,73.4,1011.2,1006.7
2023-09-19 01:00:00,30.6,23.6,92.0,81.1,1010.6,1006.3
2023-09-19 02:00:00,28.5,20.7,82.6,77.5,1013.9,1011.7
2023-09-19 03:00:00,33.4,25.5,81.7,72.6,1005.6,1003.2
2023-09-19 04:00:00,37.3,30.9,89.3,82.5,1005.7,1002.7
2023-09-19 05:00:00,31.3,25.6,86.0,71.3,1012.0,1007.5
2023-09-19 06:00:00,24.9,19.3,80.9,70.1,1012.7,1008.1
2023-09-19 07:00:00,34.0,28.3,85.3,71.7,1009.3,1007.2
2023-09-19 08:00:00,35.0,27.8,91.6,84.6,1008.5,1005.5
2023-09-19 09:00:00,27.2,22.1,89.2,76.1,1007.8,1003.2
2023-09-19 10:00:00,32.5,27.4,85.4,76.3,1007.3,1004.6
2023-09-19 11:00:00,33.4,26.5,82.9,76.1,1014.1,1009.2
2023-09-19 12:00:00,31.8,24.9,89.5,76.9,1008.0,1004.5
2023-09-19 13:00:00,29.6,22.6,93.3,80.7,1011.5,1006.7
2023-09-19 14:00:00,35.0,28.9,89.7,74.7,1012.9,1009.6
2023-09-19 15:00:00,30.8,23.4,92.2,79.4,1005.2,1002.2
2023-09-19 16:00:00,27.5,20.9,87.8,81.4,1005.3,1002.3
2023-09-19 17:00:00,25.9,20.5,90.8,82.5,1008.3,1003.7
2023-09-19 18:00:00,35.8,28.4,93.4,83.9,1012.0,1009.0
2023-09-19 19:00:00,33.8,26.0,91.6,85.3,1007.6,1003.6
2023-09-19 20:00:00,32.3,27.1,93.6,80.8,1005.0,1001.6
2023-09-19 21:00:00,30.7,24.5,86.5,76.2,1007.9,1003.1
2023-09-19 22:00:00,30.4,24.0,93.6,79.1,1005.9,1003.4
2023-09-19 23:00:00,28.8,23.3,89.3,78.4,1007.2,1003.9
2023-09-20 00:00:00,30.7,23.1,93.1,82.8,1008.3,1006.0
2023-09-20 01:00:00,25.6,19.8,80.6,74.9,1006.3,1002.5
2023-09-20 02:00:00,29.8,22.4,89.9,83.4,1012.1,1008.9
2023-09-20 03:00:00,31.1,24.1,92.7,79.2,1007.6,1005.4
2023-09-20 04:00:00,33.8,27.0,82.6,67.7,1011.6,1007.1
2023-09-20 05:00:00,31.9,26.3,89.9,80.8,1011.0,1007.9
2023-09-20 06:00:00,34.4,28.7,92.4,79.3,1014.0,1010.5
2023-09-20 07:00:00,36.0,30.9,84.3,73.0,1005.9,1002.7
2023-09-20 08:00:00,35.2,29.5,86.1,71.5,1007.1,1003.7
2023-09-20 09:00:00,33.4,27.4,88.5,81.2,1013.7,1011.6
2023-09-20 10:00:00,32.0,24.5,87.8,77.3,1013.2,1008.8
2023-09-20 11:00:00,29.1,23.0,80.6,71.5,1006.9,1003.9
2023-09-20 12:00:00,34.2,27.0,81.5,71.1,1006.1,1001.9
2023-09-20 13:00:00,37.0,30.7,81.5,73.8,1013.6,1011.4
2023-09-20 14:00:00,33.0,25.7,83.9,74.0,1006.8,1003.2
2023-09-20 15:00:00,37.8,29.8,83.7,72.4,1013.7,1009.0
2023-09-20 16:00:00,27.4,21.7,91.1,85.3,1014.6,1011.4
2023-09-20 17:00:00,28.5,21.0,88.6,76.2,1007.2,1004.6
2023-09-20 18:00:00,34.6,27.7,91.5,79.4,1013.4,1011.1
2023-09-20 19:00:00,32.8,25.3,81.0,67.2,1009.2,1004.7
2023-09-20 20:00:00,35.9,29.0,87.3,78.0,1012.9,1010.2
2023-09-20 21:00:00,32.0,25.7,84.9,79.2,1009.1,1004.1
2023-09-20 22:00:00,29.4,23.7,92.7,83.1,1005.7,1003.0
2023-09-20 23:00:00,31.4,26.1,90.6,84.2,1012.1,1008.7
2023-09-21 00:00:00,27.4,20.8,93.0,81.6,1006.5,1003.1
2023-09-21 01:00:00,28.6,20.6,80.7,75.2,1014.3,1012.1
2023-09-21 02:00:00,34.9,27.7,90.8,82.1,1009.2,1005.6
2023-09-21 03:00:00,34.6,28.6,88.1,82.3,1005.8,1001.8
2023-09-21 04:00:00,33.1,25.6,92.4,87.3,1007.3,1003.1
2023-09-21 05:00:00,26.8,19.5,87.6,73.0,1013.6,1010.1
2023-09-21 06:00:00,30.9,25.1,88.1,73.1,1008.2,1003.8
2023-09-21 07:00:00,28.3,23.3,80.8,70.2,1013.6,1009.3
2023-09-21 08:00:00,35.5,30.2,90.0,82.6,1006.7,1004.1
2023-09-21 09:00:00,30.2,22.6,84.1,70.0,1009.7,1006.5
2023-09-21 10:00:00,28.7,21.2,80.3,66.1,1013.8,1011.4
2023-09-21 11:00:00,32.1,26.2,81.0,67.5,1005.5,1003.1
2023-09-21 12:00:00,30.1,24.2,94.4,83.9,1008.0,1003.9
2023-09-21 13:00:00,36.5,29.1,85.2,79.4,1014.1,1010.5
2023-09-21 14:00:00,29.8,22.0,93.0,87.1,1011.0,1007.2
2023-09-21 15:00:00,27.8,20.5,94.4,80.4,1012.2,1008.0
2023-09-21 16:00:00,25.5,18.7,94.1,80.4,1013.4,1010.6
2023-09-21 17:00:00,31.9,26.2,93.2,83.9,1010.2,1007.0
2023-09-21 18:00:00,30.3,23.7,93.4,85.1,1013.5,1009.6
2023-09-21 19:00:00,27.7,22.0,84.3,72.9,1011.4,1009.1
2023-09-21 20:00:00,35.6,28.1,82.3,69.2,1011.9,1007.4
2023-09-21 21:00:00,34.0,27.8,89.6,77.3,1006.5,1003.5
2023-09-21 22:00:00,31.9,24.4,87.3,76.2,1014.4,1010.4
2023-09-21 23:00:00,36.1,29.9,81.5,74.2,1013.0,1008.0
2023-09-22 00:00:00,34.0,26.5,90.2,82.5,1007.5,1004.1
2023-09-22 01:00:00,29.5,23.5,88.4,76.2,1010.8,1008.2
2023-09-22 02:00:00,28.9,22.6,92.9,79.9,1008.8,1006.1
2023-09-22 03:00:00,34.5,27.6,89.1,83.0,1011.6,1009.4
2023-09-22 04:00:00,33.2,28.0,88.6,81.7,1014.9,1010.6
2023-09-22 05:00:00,32.5,24.7,86.6,74.8,1005.5,1002.6
2023-09-22 06:00:00,29.5,22.7,86.9,78.1,1014.5,1012.0
2023-09-22 07:00:00,33.8,27.3,94.3,83.7,1005.7,1001.6
2023-09-22 08:00:00,29.7,22.2,82.1,70.9,1009.6,1006.7
2023-09-22 09:00:00,31.7,24.1,86.7,73.9,1009.8,1006.0
2023-09-22 10:00:00,36.3,29.8,89.8,76.8,1007.7,1004.4
2023-09-22 11:00:00,30.0,22.2,86.5,78.7,1010.7,1007.7
2023-09-22 12:00:00,27.3,22.1,84.2,73.8,1013.3,1009.9
2023-09-22 13:00:00,28.8,23.5,84.3,78.1,1007.9,1005.0
2023-09-22 14:00:00,35.0,28.2,83.5,70.1,1005.7,1001.1
2023-09-22 15:00:00,32.8,26.7,85.2,71.7,1011.3,1009.1
2023-09-22 16:00:00,31.6,25.2,93.1,85.1,1012.5,1010.4
2023-09-22 17:00:00,30.5,24.5,87.6,81.0,1014.5,1011.3
2023-09-22 18:00:00,33.5,27.2,83.6,77.9,1006.6,1004.1
2023-09-22 19:00:00,29.5,22.0,85.8,75.0,1014.0,1009.8
2023-09-22 20:00:00,32.9,26.1,81.6,75.7,1009.8,1006.8
2023-09-22 21:00:00,29.8,21.8,93.6,81.8,1007.4,1004.6
2023-09-22 22:00:00,29.3,21.9,86.1,74.3,1014.6,1011.5
2023-09-22 23:00:00,30.1,24.3,94.7,83.6,1007.4,1004.7
2023-09-23 00:00:00,30.9,25.1,85.2,71.4,1012.3,1009.4
2023-09-23 01:00:00,31.9,25.8,92.5,83.8,1012.8,1009.1
2023-09-23 02:00:00,32.7,25.2,83.8,69.8,1009.3,1004.7
2023-09-23 03:00:00,20.9,15.9,81.1,75.8,1011.9,1008.8
2023-09-23 04:00:00,29.6,23.9,80.5,74.3,1010.7,1007.8
2023-09-23 05:00:00,30.8,23.1,89.1,80.0,1006.9,1002.6
2023-09-23 06:00:00,36.5,29.6,84.7,73.7,1012.6,1010.5
2023-09-23 07:00:00,28.8,23.1,86.7,81.3,1014.3,1011.4
2023-09-23 08:00:00,32.5,26.8,92.3,81.6,1009.9,1006.5
